Cycle,FEC_ID,Cand_ID,Name,Party,District,Dist_curr,Curr_Cand,Cycle_cand,CRPICO,Receip_cd,No_pacs
2018, P80005101 , N00029607 , Dale M Hoinoski (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005226 , N00029796 , Hoa Tran Giannibicego (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P80005341 , N00030107 , Charles Gordon Brannan (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005457 , N00030213 , Andrew Lessig (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005572 , N00030224 , Gloria E La Riva (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005689 , N00030382 , Reginald Thomas Charlson (U) , U , PRES ,      ,   ,   ,   , UN ,   
2018, P80005762 , N00030560 , Robert A (Bob) McNeil (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005820 , N00037396 , Erik Paquette (U) , U , PRES ,      ,   ,   ,   , UN ,   
2018, P80005838 , N00037397 , Gregory Evans Sims (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P80005846 , N00038192 , Samuel Ryan Grunden (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P80005853 , N00038193 , Nicholas Kevin Maddock (U) , U , PRES ,      ,   ,   ,   , UN ,   
2018, P80005861 , N00040104 , Elizabeth Gonzales (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005879 , N00040105 , Ashleigh Lottenville (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005887 , N00040106 , Maegan O'Callaghan (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005895 , N00040409 , Janille Centunzi (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005903 , N00040544 , Tremayne Tillman (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, S0AK00121 , N00032555 , Joe Miller (L) , L , AKS1 ,      ,   ,   ,   , 3N ,   
2018, S0AK00154 , N00033008 , Tim Carter (3) , 3 , AKS2 ,      ,   ,   ,   , 3N ,   
2018, S0AK00162 , N00032983 , Sid Hill (I) , I , AK01 ,      ,   ,   , C , 3N ,   
2018, S0AR00028 , N00013823 , Mark Pryor (D) , D , ARS1 ,      ,   ,   ,   , DN ,   
2018, S0AR00101 , N00031436 , Andrew Drew Pritt (D) , D , ARS2 ,      ,   ,   ,   , DN ,   
2018, S0AR00119 , N00031437 , Edward Dale Frizzell (3) , 3 , ARS2 ,      ,   ,   ,   , 3N ,   
2018, S0AR00184 , N00032885 , John Gray (3) , 3 , ARS2 ,      ,   ,   ,   , 3N ,   
2018, S0AZ00228 , N00031161 , William Lundy (R) , R , AZS1 ,      ,   ,   ,   , RN ,   
2018, S0AZ00236 , N00031683 , Louis Michael Cruzado (R) , R , AZS1 ,      ,   ,   ,   , RN ,   
2018, S0AZ00251 , N00006455 , J D Hayworth (R) , R , AZS1 ,      ,   ,   ,   , RN ,   
2018, S0AZ00319 , N00032615 , William John Koller (D) , D , AZS1 ,      ,   ,   ,   , DN ,   
2018, S0CA00348 , N00031819 , Neil Brian Goldberg (I) , I , CAS1 ,      ,   ,   ,   , 3N ,   
2018, S0CA00355 , N00032126 , Brian Quintana (D) , D , CAS1 ,      ,   ,   ,   , DN ,   
2018, S0CO00229 , N00030759 , Ryan Frazier (R) , R , COS1 ,      ,   ,   ,   , RN ,   
2018, S0CO00286 , N00031163 , Andrew Romanoff (D) , D , CO06 ,      ,   ,   ,   , DN ,   
2018, P00005652 , N00040791 , Grapelton Monroe Feret (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00005660 , N00040792 , John O'Keefe (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00005678 , N00040793 , Aleem Mr Sr Young (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P00005686 , N00040794 , Justin Tomlinson (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P00005694 , N00040795 , Bowen Lee Parker (U) , U , PRES ,      ,   ,   ,   , UN ,   
2018, P00005702 , N00040796 , Merrill Edward Sergeant Jr. Cook (U) , U , PRES ,      ,   ,   ,   , UN ,   
2018, P00005710 , N00040797 , Christopher Ryan Marks (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P00005728 , N00040798 , Steven Jon Jolly (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P10000024 , N00040799 , Stephen Bradley Sr Comley (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P20005377 , N00040800 , Andrew Anderson (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P60023728 , N00040801 , Kie'Marr Allie Ramon Burnett (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P60023736 , N00040802 , Shay Zago (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005929 , N00040803 , Ethan Elbert Mr. Haney (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P80005937 , N00040804 , Antonio Nunziata (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, S0CO00419 , N00040805 , Dustin Leitzel (D) , D , COS2 ,      ,   ,   ,   , DN ,   
2018, S8CA00309 , N00040806 , John Melendez (D) , D , CAS2 ,      ,   , Y , C , DN ,   
2018, S8CA00317 , N00040807 , David Hildebrand (D) , D , CAS2 ,      ,   , Y , C , DL ,   
2018, S8CT00105 , N00040808 , Ann Marie Adams (D) , D , CTS1 ,      ,   , Y , C , DN ,   
2018, S8DE00103 , N00040809 , Chuck Boyce (R) , R , DES1 ,      ,   , Y , C , RN ,   
2018, S8FL00240 , N00040810 , Tamika Lyles (D) , D , FLS1 ,      ,   , Y , C , DN ,   
2018, S8IN00114 , N00033103 , Andrew Straw (I) , I , IL08 ,      ,   ,   , C , 3C ,   
2018, S8IN00122 , N00040812 , Mark Hurt (R) , R , INS1 ,      ,   , Y , C , RN ,   
2018, S8MD00237 , N00037449 , Sam Faddis (R) , R , MDS1 ,      ,   , Y , C , RN ,   
2018, S8MI00349 , N00040814 , Craig Allen Smith (D) , D , MIS2 ,      ,   , Y , C , DN ,   
2018, S8NM00200 , N00040815 , Mick Rich (R) , R , NMS1 ,      , Y , Y , C , RL ,   
2018, S8PA00239 , N00040816 , Rick Saccone (R) , R , PA18 ,      ,   ,   , O , RL ,   
2018, S8PA00247 , N00040817 , Andrew Shecktor (R) , R , PA09 ,      ,   ,   , O , RN ,   
2018, S8PA00254 , N00040818 , Dale Kerns (L) , L , PAS2 ,      , Y , Y , C , 3L ,   
2018, S8RI00110 , N00040819 , Bobby Nardolillo (R) , R , RIS1 ,      ,   , Y , C , RN ,   
2018, S8UT00119 , N00040820 , Danny Drew (D) , D , UTS1 ,      ,   , Y , O , DL ,   
2018, S8WA00202 , N00040821 , Jennifer Ferguson (I) , I , WAS1 ,      ,   , Y , C , 3L ,   
2018, H8AK00132 , N00041052 , Dimitri Shein (D) , D , AK01 ,      ,   , Y , C , DL ,   
2018, H0AZ04493 , N00031588 , Janet L Contreras (R) , R , AZ04 ,      ,   ,   ,   , RN ,   
2018, H0GA06143 , N00040822 , Mohammad Ali Bhuiyan (R) , R , GA06 ,      ,   , Y , O , RL ,   
2018, H8CA34357 , N00040659 , Richard Sullivan (D) , D , CA34 ,      ,   ,   , O , DL ,   
2018, H8GA11039 , N00040825 , Elizabeth Webster (D) , D , GA11 ,      ,   , Y , C , DN ,   
2018, H8IA04098 , N00040826 , Dirk Deam (D) , D , IA04 ,      ,   , Y , C , DN ,   
2018, H8OH01084 , N00040828 , Laura Ann Weaver (D) , D , OH01 ,      ,   , Y , C , DN ,   
2018, H8OK01157 , N00040829 , Kevin Hern (R) , R , OK01 ,      , Y , Y , O , RW ,   
2018, H8SC05182 , N00040830 , Alexis Frank (D) , D , SC05 ,      ,   , Y , O , DL ,   
2018, H8SC05190 , N00040831 , Nathaniel Cooper (L) , L , SC05 ,      ,   ,   ,   , 3N ,   
2018, H8SC05208 , N00025996 , Victor Kocher (L) , L , SC05 ,      ,   , Y , O , 3L ,   
2018, H8TX07108 , N00040833 , Debra Kerner (D) , D , TX07 ,      ,   , Y , C , DN ,   
2018, H8TX32072 , N00040834 , Ron Marshall (D) , D , TX32 ,      ,   , Y , C , DL ,   
2018, P00005736 , N00040835 , Talalupe Fonzie Mr Vavao (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00005744 , N00040836 , Lavarion Bolling (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, H8PA07119 , N00040951 , Molly Sheehan (D) , D , PA05 ,      ,   , Y , O , DL ,   
2018, H8AL02163 , N00041053 , Audri Scott Williams (D) , D , AL02 ,      ,   , Y , C , DL ,   
2018, H8AL05174 , N00041054 , Butler Cain (D) , D , AL05 ,      ,   , Y , C , DN ,   
2018, H8AL05182 , N00041055 , Michael Sweeney (D) , D , AL05 ,      ,   , Y , C , DN ,   
2018, H8AL05190 , N00041056 , Peter Joffrion (D) , D , AL05 ,      , Y , Y , C , DL ,   
2018, H8AL07089 , N00041057 , Richard Rice (D) , D , AL07 ,      ,   , Y , C , DN ,   
2018, H8AR02126 , N00041058 , Natashia Burch Hulsey (D) , D , AR02 ,      ,   , Y , C , DN ,   
2018, H8AR03066 , N00041059 , Robert Ryerse (R) , R , AR03 ,      ,   , Y , C , RL ,   
2018, H8AZ01229 , N00041060 , Steve Smith (R) , R , AZ01 ,      ,   , Y , C , RL ,   
2018, H8AZ02136 , N00033979 , Matt Heinz (D) , D , AZ02 ,      ,   , Y , O , DL ,   
2018, H8AZ02144 , N00041062 , Mary Sally Matiella (D) , D , AZ02 ,      ,   , Y , O , DL ,   
2018, H8AZ05154 , N00041063 , Joan Greene (D) , D , AZ05 ,      , Y , Y , C , DL ,   
2018, H8AZ09024 , N00041064 , Steve Ferrara (R) , R , AZ09 ,      , Y , Y , O , RL ,   
2018, H8CA01208 , N00041065 , Martha Walters (D) , D , CA01 ,      ,   , Y , C , DL ,   
2018, H8CA01216 , N00041066 , Brandon Storment (D) , D , CA01 ,      ,   , Y , C , DN ,   
2018, H8CA04202 , N00041067 , Roza Calderon (D) , D , CA04 ,      ,   , Y , C , DL ,   
2018, H8CA10142 , N00041068 , Terra Snover (I) , I , CA10 ,      ,   , Y , C , 3N ,   
2018, H8CA15109 , N00041069 , Brendan St John (I) , I , CA15 ,      ,   , Y , C , 3L ,   
2018, H8CA20083 , N00041070 , Robert Neil Cheader (I) , I , CA20 ,      ,   , Y , C , 3N ,   
2018, H8CA25090 , N00041071 , Daniel Fleming (D) , D , CA25 ,      ,   , Y , C , DN ,   
2018, H8CA26114 , N00041072 , Antonio Sabato Jr. (R) , R , CA26 ,      , Y , Y , C , RL ,   
2018, H8CA29092 , N00038608 , Joe Shammas (D) , D , CA29 ,      ,   , Y , C , DL ,   
2018, H8CA39141 , N00041074 , Julio Castaneda (I) , I , CA39 ,      ,   , Y , O , 3N ,   
2018, H8CA39158 , N00041075 , Mai-Khanh Tran (D) , D , CA39 ,      ,   , Y , O , DL ,   
2018, H8CA42236 , N00041076 , Matt Woody (I) , I , CA42 ,      ,   , Y , C , 3L ,   
2018, H8CA48068 , N00041077 , Brandon Reiser (L) , L , CA48 ,      ,   , Y , C , 3L ,   
2018, H8CA48076 , N00041078 , Hans Keirstead (D) , D , CA48 ,      ,   , Y , C , DL ,   
2018, H8CA52102 , N00041079 , Omar Qudrat (R) , R , CA52 ,      , Y , Y , C , RL ,   
2018, H8CO02160 , N00041080 , Joseph Neguse (D) , D , CO02 ,      , Y , Y , O , DW ,   
2018, H8CO04083 , N00041081 , Chase Kohne (D) , D , CO04 ,      ,   , Y , C , DL ,   
2018, H8TX05052 , N00005697 , Ken Ashby (L) , L , TX04 ,      , Y , Y , C , 3L ,   
2018, H8TX21125 , N00005981 , Jeffrey Blunt (L) , L , TX20 ,      , Y , Y , C , 3L ,   
2018, H8TX28039 , N00005963 , Michael Idrogo (L) , L , TX20 ,      ,   , Y , C , 3N ,   
2018, H6MI15101 , N00004010 , Godfrey J Dillard (D) , D , MI13 ,      ,   , Y , O , DN ,   
2018, H0OH08060 , N00011766 , Mort W Meier (D) , D , OH08 ,      ,   ,   ,   , DN ,   
2018, H8SC05216 , N00040960 , Les Murphy (D) , D , SC05 ,      ,   , Y , O , DL ,   
2018, H8CO05122 , N00041083 , Betty Field (D) , D , CO05 ,      ,   , Y , C , DN ,   
2018, H8CO07060 , N00041084 , Andy Kerr (D) , D , CO07 ,      ,   , Y , C , DN ,   
2018, H8CO07078 , N00041085 , Dominick Moreno (D) , D , CO07 ,      ,   , Y , O , DN ,   
2018, H8CO15014 , N00041086 , Kimberly Sugarman (D) , D , CO05 ,      ,   , Y , C , DN ,   
2018, H8FL03020 , N00002763 , Tom Wells (D) , D , FL03 ,      ,   , Y , C , DL ,   
2018, H8FL07054 , N00041088 , Chardo Richardson (D) , D , FL07 ,      ,   , Y , C , DL ,   
2018, H8FL15180 , N00041089 , Andrew Learned (D) , D , FL15 ,      ,   , Y , O , DL ,   
2018, H8FL26013 , N00041090 , Steve Smith (D) , D , FL26 ,      ,   , Y , C , DN ,   
2018, H8FL27037 , N00041091 , Bruno Barreiro (R) , R , FL27 ,      ,   , Y , O , RL ,   
2018, H8FL27045 , N00041092 , Christopher Austin Miller (D) , D , FL27 ,      ,   , Y , O , DN ,   
2018, H8GA01048 , N00041093 , Adam Wayne Bridges (D) , D , GA01 ,      ,   , Y , C , DN ,   
2018, H8GA01055 , N00041094 , Bernard Stefan Jarvis (D) , D , GA01 ,      ,   , Y , C , DN ,   
2018, H8GA03044 , N00041095 , Philip Singleton (R) , R , GA03 ,      ,   , Y , C , RL ,   
2018, H8GA03051 , N00041096 , Chuck Enderlin (D) , D , GA03 ,      , Y , Y , C , DL ,   
2018, H8GA04109 , N00041097 , Ryan Guillory (D) , D , GA04 ,      ,   , Y , C , DN ,   
2018, H8GA07151 , N00041098 , David Kim (D) , D , GA07 ,      ,   , Y , C , DL ,   
2018, H8GA07169 , N00034783 , Steve Reilly (D) , D , GA07 ,      ,   , Y , C , DL ,   
2018, H8GA08092 , N00041100 , Daniel Ellyson (R) , R , GA08 ,      ,   , Y , C , RN ,   
2018, H8GA09058 , N00041101 , Josh McCall (D) , D , GA09 ,      , Y , Y , C , DL ,   
2018, H8IA01102 , N00041102 , Courtney Rowe (D) , D , IA01 ,      ,   , Y , C , DL ,   
2018, H8IA01110 , N00041103 , George Ramsey (D) , D , IA01 ,      ,   , Y , C , DL ,   
2018, H8IA03124 , N00041104 , Cindy Axne (D) , D , IA03 ,      , Y , Y , C , DW ,   
2018, H8IA03132 , N00041105 , Heather Ryan (D) , D , IA03 ,      ,   , Y , C , DN ,   
2018, H8IA03140 , N00041106 , Paul Knupp (3) , 3 , IA03 ,      , Y , Y , C , 3L ,   
2018, H8ID01116 , N00041107 , Donald Roy Miller (D) , D , ID01 ,      ,   , Y , O , DN ,   
2018, H8IL01106 , N00041108 , Demond Drummer (D) , D , IL01 ,      ,   , Y , C , DN ,   
2018, H8IL06113 , N00041109 , Suzyn Price (D) , D , IL06 ,      ,   , Y , C , DN ,   
2018, H8IL06121 , N00041110 , Kelly Mazeski (D) , D , IL06 ,      ,   , Y , C , DL ,   
2018, H8IL07103 , N00041111 , Anthony Clark (D) , D , IL07 ,      ,   , Y , C , DL ,   
2018, H8IL10123 , N00041112 , Jeremy Wynes (R) , R , IL10 ,      ,   , Y , C , RL ,   
2018, H8IL12103 , N00041113 , David Bequette (D) , D , IL12 ,      ,   , Y , C , DL ,   
2018, H8IL16112 , N00041114 , Zane Marshall (R) , R , IL16 ,      ,   , Y , C , RN ,   
2018, H8IL17037 , N00041115 , Jon Schuh (R) , R , IL17 ,      ,   , Y , C , RN ,   
2018, H8IN02144 , N00041116 , Aaron Michael Bush (D) , D , IN02 ,      ,   , Y , C , DN ,   
2018, H8IN03076 , N00041117 , Courtney Tritch (D) , D , IN03 ,      , Y , Y , C , DL ,   
2018, H8IN04132 , N00041118 , Joe Mackey (D) , D , IN04 ,      ,   , Y , O , DL ,   
2018, H8IN05154 , N00037655 , Jeremy Lee Edom (I) , I , IN05 ,      ,   , Y , C , 3N ,   
2018, H8IN09073 , N00041120 , Jason Leineweber (D) , D , IN09 ,      ,   , Y , C , DN ,   
2018, H8KS03080 , N00041121 , Joseph McConnell (D) , D , KS03 ,      ,   , Y , C , DN ,   
2018, H8KS03098 , N00041122 , Chris Haulmark (D) , D , KS03 ,      ,   , Y , C , DN ,   
2018, H8KS03106 , N00041123 , Andrea Ramsey (D) , D , KS03 ,      ,   , Y , C , DN ,   
2018, H8KY02072 , N00039055 , Grant Short (D) , D , KY02 ,      ,   , Y , C , DL ,   
2018, H8MA06091 , N00041125 , Carlos Hernandez (R) , R , MA06 ,      ,   , Y , C , RN ,   
2018, H8MD04213 , N00041126 , Thereasa Black (D) , D , MD04 ,      ,   , Y , C , DN ,   
2018, H8MD05129 , N00041127 , Johnny Rice (R) , R , MD05 ,      ,   , Y , C , RL ,   
2018, H8MI03053 , N00041128 , Jeff Thomas (D) , D , MI03 ,      ,   , Y , C , DN ,   
2018, H8MI06130 , N00041129 , David Benac (D) , D , MI06 ,      ,   , Y , C , DL ,   
2018, H8MN01253 , N00041130 , Vicki Jensen (D) , D , MN01 ,      ,   , Y , O , DN ,   
2018, H8MN01261 , N00041131 , Colin Minehart (D) , D , MN01 ,      ,   , Y , O , DL ,   
2018, H8MN02079 , N00041132 , Jeff Erdmann (D) , D , MN02 ,      ,   , Y , C , DN ,   
2018, H8MN03135 , N00041133 , Alicia Donahue (D) , D , MN03 ,      ,   , Y , C , DN ,   
2018, H8MN03143 , N00041134 , Dean Phillips (D) , D , MN03 ,      , Y , Y , C , DW , Y 
2018, H8MN03150 , N00041135 , Adam Jennings (D) , D , MN03 ,      ,   , Y , C , DN ,   
2018, H8MN06096 , N00041136 , Ian Todd (D) , D , MN06 ,      , Y , Y , C , DL ,   
2018, H8MO07173 , N00034408 , Jim Evans (R) , R , MO07 ,      ,   , Y , C , RL ,   
2018, H8MT00093 , N00041138 , Doug Campbell (I) , I , MT01 ,      ,   , Y , C , 3N ,   
2018, H8NC02052 , N00041139 , Dan Murphy (D) , D , NC02 ,      ,   , Y , C , DN ,   
2018, H8NC02060 , N00033678 , Timmy Strickland (I) , I , NC02 ,      ,   , Y , C , 3N ,   
2018, H8NC02078 , N00041141 , Wendy Ella May (D) , D , NC02 ,      ,   , Y , C , DL ,   
2018, H8NC03068 , N00036940 , Phil Law (R) , R , NC03 ,      ,   , Y , C , RL ,   
2018, H8NC07101 , N00041143 , Kyle Horton (D) , D , NC07 ,      , Y , Y , C , DL ,   
2018, H8NC07119 , N00041144 , Jonah Gardner (D) , D , NC07 ,      ,   , Y , C , DN ,   
2018, H8NC09123 , N00041145 , Dan McCready (D) , D , NC09 ,      , Y , Y , O , DL ,   
2018, H8NC10089 , N00041146 , Kenneth Queen (D) , D , NC10 ,      ,   , Y , C , DN ,   
2018, H8NC11095 , N00041147 , Matt Coffay (D) , D , NC11 ,      ,   , Y , C , DN ,   
2018, H8NE01081 , N00041148 , Jessica McClure (D) , D , NE01 ,      , Y , Y , C , DL ,   
2018, H8NH01160 , N00041149 , Andy Sanborn (R) , R , NH01 ,      ,   , Y , O , RL ,   
2018, H8NH02242 , N00041150 , Justin O'Donnell (L) , L , NH02 ,      , Y , Y , C , 3L ,   
2018, H8NH02259 , N00041150 , Justin O'Donnell (L) , L , NH02 ,      ,   ,   , C , 3L ,   
2018, H8NJ03198 , N00041152 , Katherine Hartman (D) , D , NJ03 ,      ,   , Y , C , DN ,   
2018, H8NJ04170 , N00041153 , Mike Keeling (D) , D , NJ04 ,      ,   , Y , C , DN ,   
2018, H8NJ11142 , N00041154 , Mikie Sherrill (D) , D , NJ11 ,      , Y , Y , O , DW ,   
2018, H8NJ11159 , N00041155 , Martin Hewitt (R) , R , NJ11 ,      ,   , Y , O , RL ,   
2018, H8NM01356 , N00041156 , John Abrams (D) , D , NM01 ,      ,   , Y , O , DN ,   
2018, H8NM01364 , N00041157 , Damian Lara (D) , D , NM01 ,      ,   , Y , O , DL ,   
2018, H8NM01372 , N00033403 , Janice Arnold-Jones (R) , R , NM01 ,      , Y , Y , O , RL ,   
2018, H8NY11089 , N00041159 , Michael Devito Jr. (D) , D , NY11 ,      ,   , Y , C , DL ,   
2018, H8NY11097 , N00041160 , Mike Decillis (D) , D , NY11 ,      ,   , Y , C , DN ,   
2018, H8AZ04132 , N00041478 , Ana Maria Perez (D) , D , AZ04 ,      ,   , Y , C , DL ,   
2018, H8CA45171 , N00041481 , Greg Ramsay (D) , D , CA45 ,      ,   , Y , C , DN ,   
2018, H8NY11105 , N00041161 , Omar Vaid (D) , D , NY11 ,      ,   , Y , C , DL ,   
2018, H8NY15148 , N00041162 , Alexandria Ocasio-Cortez (D) , D , NY14 ,      , Y , Y , O , DW ,   
2018, H8NY19207 , N00041163 , Sue Sullivan (D) , D , NY19 ,      ,   , Y , C , DN ,   
2018, H8NY19215 , N00041164 , Jeff Beals (D) , D , NY19 ,      ,   , Y , C , DL ,   
2018, H8NY19223 , N00041165 , Pat Ryan (D) , D , NY19 ,      ,   , Y , C , DL ,   
2018, H8NY21237 , N00041166 , Joseph Kopser (D) , D , TX21 ,      ,   ,   , O , DL ,   
2018, H8NY22144 , N00041167 , Patrick Madden (D) , D , NY22 ,      ,   , Y , C , DN ,   
2018, H8NY23134 , N00041168 , Edward Sundquist (D) , D , NY23 ,      ,   , Y , C , DL ,   
2018, H8NY23142 , N00041169 , Rick Gallant (D) , D , NY23 ,      ,   , Y , C , DN ,   
2018, H8NY23159 , N00041170 , John G Hertzler (I) , I , NY23 ,      ,   , Y , C , 3N ,   
2018, H8NY24074 , N00041171 , Phil Latessa (D) , D , NY24 ,      ,   , Y , C , DN ,   
2018, H8NY36037 , N00041172 , Prince Muhammad Ali Hh Temuri (3) , 3 , NY36 ,      ,   ,   ,   , 3N ,   
2018, H8OH07123 , N00041173 , Ken Harbaugh (D) , D , OH07 ,      , Y , Y , C , DL ,   
2018, H8OH11281 , N00037241 , James Jerome Bell (I) , I , OH11 ,      , Y , Y , C , 3L ,   
2018, H8OH14137 , N00041175 , Larry Diemand (D) , D , OH14 ,      ,   , Y , C , DN ,   
2018, H8OH15126 , N00041176 , Johnathan Miller (L) , L , OH15 ,      , Y , Y , C , 3L ,   
2018, H8OK02130 , N00041177 , Brian Jackson (R) , R , OK02 ,      ,   , Y , C , RL ,   
2018, H8PA04090 , N00041178 , George Scott (D) , D , PA10 ,      , Y , Y , C , DL ,   
2018, H8PA07135 , N00041179 , Joe Billie (R) , R , PA05 ,      ,   , Y , O , RN ,   
2018, H8PA07143 , N00041180 , Paul Perry (D) , D , PA07 ,      ,   , Y , C , DN ,   
2018, H8PA15161 , N00041181 , Bill Leiner (D) , D , PA07 ,      ,   , Y , O , DN ,   
2018, H8PA17050 , N00041182 , John Chrin (R) , R , PA08 ,      , Y , Y , C , RL ,   
2018, H8SC05232 , N00041183 , David Kulma (3) , 3 , SC05 ,      ,   , Y , O , 3L ,   
2018, H8SC07022 , N00041184 , John Ward (L) , L , SC07 ,      ,   , Y , C , 3N ,   
2018, H8SD01089 , N00041185 , Eric Terrell (R) , R , SD01 ,      ,   , Y , O , RN ,   
2018, H8TN02101 , N00041186 , Joshua Williams (D) , D , TN02 ,      ,   , Y , O , DL ,   
2018, H8TN03208 , N00041187 , Danielle Mitchell (D) , D , TN03 ,      , Y , Y , C , DL ,   
2018, H8TN06078 , N00041188 , Christopher Monday (R) , R , TN06 ,      ,   , Y , O , RL ,   
2018, H8TN07068 , N00041189 , Justin Kanew (D) , D , TN07 ,      , Y , Y , O , DL ,   
2018, H8TX01044 , N00041190 , Brent Beal (D) , D , TX01 ,      ,   , Y , C , DL ,   
2018, H8TX02075 , N00041191 , Nikolus Dimitry Gianukos (D) , D , TX02 ,      ,   , Y , O , DN ,   
2018, H8TX03099 , N00041192 , Lorie Burch (D) , D , TX03 ,      , Y , Y , O , DL ,   
2018, H8TX03107 , N00041193 , Sam Johnson (D) , D , TX03 ,      ,   , Y , O , DL ,   
2018, H8TX07140 , N00041194 , Lizzie Fletcher (D) , D , TX07 ,      , Y , Y , C , DW ,   
2018, H8TX08072 , N00041195 , Sean Ricker (R) , R , TX08 ,      ,   , Y , C , RN ,   
2018, H8TX12082 , N00041196 , Al Woolum (D) , D , TX12 ,      ,   , Y , C , DN ,   
2018, H8TX14120 , N00041197 , Adrienne Bell (D) , D , TX14 ,      , Y , Y , C , DL ,   
2018, H8TX16083 , N00041198 , Dori Fenenbock (D) , D , TX16 ,      ,   , Y , O , DL ,   
2018, H8TX17123 , N00041199 , Scott Sturm (D) , D , TX17 ,      ,   , Y , C , DN ,   
2018, H8TX17131 , N00041200 , Dale S Mantey (D) , D , TX17 ,      ,   , Y , C , DL ,   
2018, H8TX21182 , N00041201 , Mary Wilson (D) , D , TX21 ,      ,   , Y , O , DL ,   
2018, H8TX21190 , N00041166 , Joseph Kopser (D) , D , TX21 ,      , Y , Y , O , DL ,   
2018, H8TX22206 , N00041203 , Letitia Plummer (D) , D , TX22 ,      ,   , Y , C , DL ,   
2018, H8TX22214 , N00041204 , Harry Bowers (R) , R , TX22 ,      ,   , Y , C , RN ,   
2018, H8TX24103 , N00041205 , Todd Allen (D) , D , TX24 ,      ,   , Y , C , DL ,   
2018, H8TX25126 , N00038574 , Kathi Thomas (D) , D , TX25 ,      ,   , Y , C , DL ,   
2018, H8TX26074 , N00041207 , Ira Bershad (D) , D , TX26 ,      ,   , Y , C , DN ,   
2018, H8TX26082 , N00041208 , Will Fisher (D) , D , TX26 ,      ,   , Y , C , DL ,   
2018, H8TX26090 , N00041209 , Veronica Birkenstock (R) , R , TX26 ,      ,   , Y , C , RL ,   
2018, H8TX26108 , N00041210 , Cyrus Sajna (R) , R , TX26 ,      ,   , Y , C , RN ,   
2018, H8TX31041 , N00041211 , Kent Lester (D) , D , TX31 ,      ,   ,   , C , DL ,   
